date,capability_id,movement,quality,expression,daily_score,n_tests,match_date,days_post_match
2023-09-02,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-20,13
2023-09-02,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-20,13
2023-09-02,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-20,13
2023-09-03,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-20,14
2023-09-03,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-20,14
2023-09-03,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-20,14
2023-09-03,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-20,14
2023-09-03,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-20,14
2023-09-03,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-20,14
2023-09-03,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-20,14
2023-09-03,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-20,14
2023-09-03,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-20,14
2023-09-03,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-20,14
2023-09-03,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-20,14
2023-09-03,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-20,14
2023-09-03,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-20,14
2023-08-26,agility_acceleration_dynamic,agility,acceleration,dynamic,0.388,1,2023-08-25,1
2023-08-26,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,1
2023-08-26,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,1
2023-08-26,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,1
2023-08-26,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,1
2023-08-26,jump_pre-load_dynamic,jump,pre-load,dynamic,0.58,1,2023-08-25,1
2023-08-26,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,1
2023-08-26,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2023-08-25,1
2023-08-26,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.388,1,2023-08-25,1
2023-08-26,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,1
2023-08-26,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.67,1,2023-08-25,1
2023-08-26,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,1
2023-08-26,upper body_push_dynamic,upper body,push,dynamic,0.388,1,2023-08-25,1
2023-08-27,agility_acceleration_dynamic,agility,acceleration,dynamic,0.388,1,2023-08-25,2
2023-08-27,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,2
2023-08-27,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,2
2023-08-27,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,2
2023-08-27,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,2
2023-08-27,jump_pre-load_dynamic,jump,pre-load,dynamic,0.58,1,2023-08-25,2
2023-08-27,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,2
2023-08-27,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2023-08-25,2
2023-08-27,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.388,1,2023-08-25,2
2023-08-27,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,2
2023-08-27,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.67,1,2023-08-25,2
2023-08-27,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,2
2023-08-27,upper body_push_dynamic,upper body,push,dynamic,0.388,1,2023-08-25,2
2023-08-28,agility_acceleration_dynamic,agility,acceleration,dynamic,0.388,1,2023-08-25,3
2023-08-28,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,3
2023-08-28,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,3
2023-08-28,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,3
2023-08-28,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,3
2023-08-28,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,3
2023-08-28,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,3
2023-08-28,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2023-08-25,3
2023-08-28,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.388,1,2023-08-25,3
2023-08-28,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,3
2023-08-28,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,3
2023-08-28,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,3
2023-08-28,upper body_push_dynamic,upper body,push,dynamic,0.388,1,2023-08-25,3
2023-08-29,agility_acceleration_dynamic,agility,acceleration,dynamic,0.388,1,2023-08-25,4
2023-08-29,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,4
2023-08-29,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,4
2023-08-29,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,4
2023-08-29,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,4
2023-08-29,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,4
2023-08-29,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,4
2023-08-29,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2023-08-25,4
2023-08-29,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.388,1,2023-08-25,4
2023-08-29,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,4
2023-08-29,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,4
2023-08-29,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,4
2023-08-29,upper body_push_dynamic,upper body,push,dynamic,0.388,1,2023-08-25,4
2023-08-30,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-25,5
2023-08-30,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,5
2023-08-30,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,5
2023-08-30,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,5
2023-08-30,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,5
2023-08-30,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,5
2023-08-30,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,5
2023-08-30,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2023-08-25,5
2023-08-30,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-25,5
2023-08-30,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,5
2023-08-30,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,5
2023-08-30,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,5
2023-08-30,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-25,5
2023-08-31,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-25,6
2023-08-31,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,6
2023-08-31,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,6
2023-08-31,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,6
2023-08-31,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,6
2023-08-31,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,6
2023-08-31,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,6
2023-08-31,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-25,6
2023-08-31,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-25,6
2023-08-31,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,6
2023-08-31,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,6
2023-08-31,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,6
2023-08-31,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-25,6
2023-09-01,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-25,7
2023-09-01,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,7
2023-09-01,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,7
2023-09-01,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,7
2023-09-01,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,7
2023-09-01,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,7
2023-09-01,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,7
2023-09-01,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-25,7
2023-09-01,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-25,7
2023-09-01,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,7
2023-09-01,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,7
2023-09-01,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,7
2023-09-01,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-25,7
2023-09-02,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-25,8
2023-09-02,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,8
2023-09-02,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,8
2023-09-02,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,8
2023-09-02,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,8
2023-09-02,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,8
2023-09-02,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,8
2023-09-02,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-25,8
2023-09-02,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-25,8
2023-09-02,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,8
2023-09-02,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,8
2023-09-02,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,8
2023-09-02,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-25,8
2023-09-03,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-25,9
2023-09-03,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,9
2023-09-03,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,9
2023-09-03,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,9
2023-09-03,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,9
2023-09-03,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-25,9
2023-09-03,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,9
2023-09-03,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-25,9
2023-09-03,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-25,9
2023-09-03,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,9
2023-09-03,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,9
2023-09-03,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,9
2023-09-03,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-25,9
2023-09-04,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3635,1,2023-08-25,10
2023-09-04,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,10
2023-09-04,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,10
2023-09-04,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,10
2023-09-04,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,10
2023-09-04,jump_pre-load_dynamic,jump,pre-load,dynamic,0.51,1,2023-08-25,10
2023-09-04,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,10
2023-09-04,jump_take off_dynamic,jump,take off,dynamic,0.7,1,2023-08-25,10
2023-09-04,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3635,1,2023-08-25,10
2023-09-04,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,10
2023-09-04,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,10
2023-09-04,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,10
2023-09-04,upper body_push_dynamic,upper body,push,dynamic,0.3635,1,2023-08-25,10
2023-09-05,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3635,1,2023-08-25,11
2023-09-05,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,11
2023-09-05,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,11
2023-09-05,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,11
2023-09-05,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,11
2023-09-05,jump_pre-load_dynamic,jump,pre-load,dynamic,0.51,1,2023-08-25,11
2023-09-05,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,11
2023-09-05,jump_take off_dynamic,jump,take off,dynamic,0.7,1,2023-08-25,11
2023-09-05,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3635,1,2023-08-25,11
2023-09-05,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,11
2023-09-05,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,11
2023-09-05,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,11
2023-09-05,upper body_push_dynamic,upper body,push,dynamic,0.3635,1,2023-08-25,11
2023-09-06,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3635,1,2023-08-25,12
2023-09-06,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,12
2023-09-06,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,12
2023-09-06,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,12
2023-09-06,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,12
2023-09-06,jump_pre-load_dynamic,jump,pre-load,dynamic,0.51,1,2023-08-25,12
2023-09-06,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,12
2023-09-06,jump_take off_dynamic,jump,take off,dynamic,0.7,1,2023-08-25,12
2023-09-06,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3635,1,2023-08-25,12
2023-09-06,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,12
2023-09-06,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,12
2023-09-06,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,12
2023-09-06,upper body_push_dynamic,upper body,push,dynamic,0.3635,1,2023-08-25,12
2023-09-07,agility_acceleration_dynamic,agility,acceleration,dynamic,0.388,1,2023-08-25,13
2023-09-07,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,13
2023-09-07,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,13
2023-09-07,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,13
2023-09-07,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,13
2023-09-07,jump_pre-load_dynamic,jump,pre-load,dynamic,0.51,1,2023-08-25,13
2023-09-07,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,13
2023-09-07,jump_take off_dynamic,jump,take off,dynamic,0.7085,1,2023-08-25,13
2023-09-07,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.388,1,2023-08-25,13
2023-09-07,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,13
2023-09-07,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,13
2023-09-07,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,13
2023-09-07,upper body_push_dynamic,upper body,push,dynamic,0.388,1,2023-08-25,13
2023-09-08,agility_acceleration_dynamic,agility,acceleration,dynamic,0.388,1,2023-08-25,14
2023-09-08,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-25,14
2023-09-08,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-25,14
2023-09-08,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-25,14
2023-09-08,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-25,14
2023-09-08,jump_pre-load_dynamic,jump,pre-load,dynamic,0.51,1,2023-08-25,14
2023-09-08,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-25,14
2023-09-08,jump_take off_dynamic,jump,take off,dynamic,0.7085,1,2023-08-25,14
2023-09-08,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.388,1,2023-08-25,14
2023-09-08,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-25,14
2023-09-08,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-25,14
2023-09-08,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-25,14
2023-09-08,upper body_push_dynamic,upper body,push,dynamic,0.388,1,2023-08-25,14
2023-08-31,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-30,1
2023-08-31,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-30,1
2023-08-31,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-30,1
2023-08-31,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-30,1
2023-08-31,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-30,1
2023-08-31,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-30,1
2023-08-31,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-30,1
2023-08-31,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-30,1
2023-08-31,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-30,1
2023-08-31,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-30,1
2023-08-31,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-30,1
2023-08-31,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-30,1
2023-08-31,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-30,1
2023-09-01,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-30,2
2023-09-01,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-30,2
2023-09-01,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-30,2
2023-09-01,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-30,2
2023-09-01,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-30,2
2023-09-01,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-30,2
2023-09-01,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-30,2
2023-09-01,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-30,2
2023-09-01,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-30,2
2023-09-01,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-30,2
2023-09-01,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-30,2
2023-09-01,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-30,2
2023-09-01,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-30,2
2023-09-02,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-30,3
2023-09-02,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-08-30,3
2023-09-02,agility_deceleration_dynamic,agility,deceleration,dynamic,0.877,1,2023-08-30,3
2023-09-02,agility_deceleration_isometric,agility,deceleration,isometric,1.0395,1,2023-08-30,3
2023-09-02,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-08-30,3
2023-09-02,jump_pre-load_dynamic,jump,pre-load,dynamic,0.62,1,2023-08-30,3
2023-09-02,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-08-30,3
2023-09-02,jump_take off_dynamic,jump,take off,dynamic,0.6985,1,2023-08-30,3
2023-09-02,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.3945,1,2023-08-30,3
2023-09-02,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-08-30,3
2023-09-02,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.5845,1,2023-08-30,3
2023-09-02,upper body_pull_dynamic,upper body,pull,dynamic,0.877,1,2023-08-30,3
2023-09-02,upper body_push_dynamic,upper body,push,dynamic,0.3945,1,2023-08-30,3
2023-09-03,agility_acceleration_dynamic,agility,acceleration,dynamic,0.3945,1,2023-08-30,4
